timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1725780098,-0.0019882878,-0.0021295967,-0.0014304321,0.99993694,-0.0025167093,-0.0014659177,0.010848817,1.0,0.0,0.0,0.0,0
1725900061,0.0007030992,-0.00031271856,-0.000102587044,0.9999368,-0.002512367,-0.0015542733,0.010845904,1.0,0.0,0.0,0.0,0
1725944054,-0.0013135194,0.0029691334,-4.823506e-05,0.9999367,-0.0025132636,-0.0014929156,0.010865238,1.0,0.0,0.0,0.0,0
1725984159,0.00028233137,0.0011761063,0.00023970846,0.99993706,-0.0025054514,-0.001449349,0.010844003,1.0,0.0,0.0,0.0,0
1726028886,3.7516584e-05,0.0016082639,-0.0010267112,0.99993706,-0.002491664,-0.0014181815,0.010844839,1.0,0.0,0.0,0.0,0
1726069658,0.000304854,0.0018024363,0.00033269892,0.99993706,-0.0024846192,-0.0014283928,0.010849345,1.0,0.0,0.0,0.0,0
1726109746,0.091274,-0.06398007,0.02748893,0.9999365,-0.0023368844,-0.001521717,0.010920413,1.0,0.0,0.0,0.0,0
1726153631,0.013677961,-0.06440821,0.027874464,0.9999377,-0.0025580102,-0.0015621998,0.010754957,1.0,0.0,0.0,0.0,0
1726193727,0.07415925,0.028592693,-0.007350167,0.99993855,-0.0023521308,-0.0015202785,0.010729363,1.0,0.0,0.0,0.0,0
1726237641,0.014826414,-0.052913092,0.012394397,0.9999338,-0.0020386223,-0.0014001884,0.011238538,1.0,0.0,0.0,0.0,0
1726277777,-0.016076036,-0.0044626445,0.052471165,0.9999263,-0.0021712908,-0.0017607618,0.011814711,1.0,0.0,0.0,0.0,0
1726321422,-0.0075230966,-0.014580125,-0.03511438,0.99993086,-0.0025545403,-0.001992469,0.01130442,1.0,0.0,0.0,0.0,0
1726361669,-0.019329414,0.0013365597,-0.01902108,0.9999316,-0.0028812864,-0.0021784697,0.011134617,1.0,0.0,0.0,0.0,0
1726405612,-0.0018520108,0.0063508116,-0.0030360147,0.9999332,-0.0032384472,-0.0020816512,0.010902499,1.0,0.0,0.0,0.0,0
1726445442,-0.0019245814,0.01803939,-0.0073344735,0.99993485,-0.0034711307,-0.0018785554,0.010716309,1.0,0.0,0.0,0.0,0
1726485736,0.014047951,0.014956059,-0.005245094,0.99993783,-0.0033177466,-0.0016120177,0.010519822,1.0,0.0,0.0,0.0,0
1726529404,-0.004759375,0.018405696,-0.010884921,0.9999403,-0.0031020886,-0.001445339,0.010385569,1.0,0.0,0.0,0.0,0
1726573741,0.010098346,-0.013010005,0.0045912694,0.9999424,-0.0027203658,-0.0014814177,0.0102818245,1.0,0.0,0.0,0.0,0
1726613710,0.016792383,-0.03572225,0.0073322225,0.999942,-0.0025798315,-0.0016721458,0.0103248665,1.0,0.0,0.0,0.0,0
1726657650,-0.024168245,0.0058013257,0.01521034,0.9999401,-0.0026965882,-0.0019204421,0.01043723,1.0,0.0,0.0,0.0,0
1726697323,-0.00067990646,0.012450794,0.0039315694,0.9999388,-0.0027839844,-0.0020146691,0.010527725,1.0,0.0,0.0,0.0,0
1726741670,-0.034008227,0.0058438987,0.015367435,0.9999341,-0.003128966,-0.0019423927,0.010882926,1.0,0.0,0.0,0.0,0
1726789670,0.003932257,0.03476564,0.066012606,0.99991924,-0.0036598865,-0.0013960588,0.012094928,1.0,0.0,0.0,0.0,0
1726830411,-0.14449681,-0.032504123,0.038816735,0.9998883,-0.0049897805,-0.001458848,0.014013013,1.0,0.0,0.0,0.0,0
1726870215,-0.19257425,-0.19091901,0.14147803,0.999835,-0.0075095897,-0.003020057,0.016262429,1.0,0.0,0.0,0.0,0
1726914202,-0.028225677,-0.25050792,0.049449496,0.99974304,-0.010916111,-0.006546389,0.0187586,1.0,0.0,0.0,0.0,0
1726958445,-0.3734885,-0.26304817,0.08753278,0.99959606,-0.014653727,-0.01210077,0.021132052,1.0,0.0,0.0,0.0,0
1726998481,-0.07192142,-0.25340343,0.080255955,0.99949104,-0.0153274415,-0.016448816,0.022632254,1.0,0.0,0.0,0.0,0
1727038479,-0.12655763,0.011194685,0.09263717,0.9994408,-0.0154914,-0.017850276,0.023657845,1.0,0.0,0.0,0.0,0
1727082504,0.045544744,0.1924083,-0.018753577,0.99941415,-0.016472792,-0.016984684,0.024730366,1.0,0.0,0.0,0.0,0
1727123265,-0.06594521,0.20491378,-0.015290994,0.9993965,-0.017797567,-0.015142789,0.025701568,1.0,0.0,0.0,0.0,0
1727163319,0.102742024,0.103465624,0.07696156,0.99945706,-0.015717598,-0.01151955,0.026568128,1.0,0.0,0.0,0.0,0
1727203309,0.18255138,0.2097914,-0.037430502,0.99954224,-0.011521611,-0.006068542,0.027310228,1.0,0.0,0.0,0.0,0
1727247290,-0.06345377,0.1308254,-0.005817705,0.99956423,-0.008417423,-0.0015010539,0.028252803,1.0,0.0,0.0,0.0,0
1727287029,-0.010240621,-0.09274491,0.059500962,0.9995528,-0.0067939092,0.0016762395,0.029073695,1.0,0.0,0.0,0.0,0
1727331236,-0.055091284,0.21288316,0.014147408,0.999527,-0.0053026234,0.0058875587,0.029715685,1.0,0.0,0.0,0.0,0
1727372069,-0.12935337,0.13894372,-0.045258414,0.99949825,-0.0037355109,0.009185713,0.03008404,1.0,0.0,0.0,0.0,0
1727411998,-0.17920102,-0.017725892,-0.10250652,0.99946976,-0.0025481717,0.011219166,0.030460998,1.0,0.0,0.0,0.0,0
1727455826,0.12805294,0.12321612,0.07986351,0.99943745,-0.000839897,0.012567028,0.031083472,1.0,0.0,0.0,0.0,0
1727495825,-0.16130312,-0.08177788,-0.06252414,0.9994245,0.00073006895,0.013145231,0.03126228,1.0,0.0,0.0,0.0,0
1727540124,0.16098326,0.09446808,0.083624154,0.99940217,0.0022311765,0.013539491,0.03173308,1.0,0.0,0.0,0.0,0
