timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
1725985036,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.053123664,-0.012100411,-0.22397798,-0.10651964,-0.012090585,-5.2357397,0.0,0.0,0.0
1726086167,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.055194758,-0.01363244,-0.32540506,-0.11206362,-0.016851127,-5.441042,0.0,0.0,0.0
1726190373,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.057103682,-0.015307617,-0.42944002,0.027070967,-0.0010089002,-5.651316,0.0,0.0,0.0
1726290822,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.05831771,-0.017145872,-0.53004897,0.020165218,-0.032068446,-5.8582397,0.0,0.0,0.0
1726390227,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.059439324,-0.018841887,-0.6294589,-0.05761412,-0.036052074,-6.0693502,0.0,0.0,0.0
1726494514,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.060221195,-0.020150136,-0.733602,-0.13632737,-0.057511702,-6.2744017,0.0,0.0,0.0
1726594693,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.061032962,-0.020918416,-0.83394015,-0.103092015,-0.038183164,-6.480687,0.0,0.0,0.0
1726698787,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.06109185,-0.022451352,-0.93800914,-0.13117348,-0.011722153,-6.709256,0.0,0.0,0.0
1726798995,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.060993098,-0.023791313,-1.0,-0.082049854,-0.048442125,-6.813476,0.0,0.0,0.0
1726899647,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.06036978,-0.024825955,-1.0,-0.111849755,-0.036114503,-6.7692957,0.0,0.0,0.0
1726999267,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.062042236,-0.023138093,-1.0,-0.22719681,0.22439374,-6.4522724,0.0,0.0,0.0
1727103330,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.069056414,-0.014496756,-1.0,-0.079787254,-0.01031538,-5.6634912,0.0,0.0,0.0
1727204969,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.07449689,-0.0058554173,-1.0,-0.25717783,0.14245719,-5.1083307,0.0,0.0,0.0
1727304016,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.08209543,0.005776596,-1.0,-0.17882128,0.17952323,-4.846396,0.0,0.0,0.0
1727409763,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.08955989,0.021697568,-1.0,-0.12455584,0.17918992,-4.8489165,0.0,0.0,0.0
1727513300,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.08796625,0.03711753,-1.0,-0.060771205,0.14518951,-4.911224,0.0,0.0,0.0
1727612873,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.081335306,0.05160341,-1.0,-0.057065815,0.2425962,-4.963732,0.0,0.0,0.0
1727713618,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.07203712,0.064935066,-1.0,-0.021151587,0.1619731,-4.979184,0.0,0.0,0.0
1727817433,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.060890723,0.077762075,-1.0,0.029193388,0.17125747,-4.995363,0.0,0.0,0.0
1727918060,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.049139116,0.08495836,-1.0,0.021770531,0.1918517,-5.0029554,0.0,0.0,0.0
1728018194,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.036763284,0.09092069,-1.0,0.05851323,0.19387348,-5.0290103,0.0,0.0,0.0
1728122194,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.023478746,0.09608664,-1.0,0.087704025,0.09646486,-5.0738673,0.0,0.0,0.0
1728222622,10.219314,8.131998,-30.582447,0.021332871,0.0,-0.010301113,0.09984741,-1.0,0.06063111,0.14682572,-5.0714574,0.0,0.0,0.0
1728323260,10.219314,8.131998,-30.582447,0.021332871,0.0,0.002509594,0.10055227,-1.0,0.043549754,0.16071449,-5.071444,0.0,0.0,0.0
1728424106,10.219314,8.131998,-30.582447,0.021332871,0.0,0.014153385,0.10019622,-1.0,0.06519433,0.15968518,-5.1171927,0.0,0.0,0.0
1728528461,10.219314,8.131998,-30.582447,0.021332871,0.0,0.026895236,0.0986198,-1.0,0.06433283,0.14870185,-5.1047535,0.0,0.0,0.0
1728628119,10.219314,8.131998,-30.582447,0.021332871,0.0,0.03749442,0.09727258,-1.0,0.045657698,0.16370726,-5.111918,0.0,0.0,0.0
1728732031,10.219314,8.131998,-30.582447,0.021332871,0.0,0.050587796,0.091221474,-1.0,0.05189653,0.084099516,-5.17217,0.0,0.0,0.0
1728833346,10.219314,8.131998,-30.582447,0.021332871,0.0,0.06110997,0.08524828,-1.0,0.04239885,0.0516473,-5.1454225,0.0,0.0,0.0
1728937619,10.219314,8.131998,-30.582447,0.021332871,0.0,0.06677513,0.078639984,-1.0,0.015776057,0.12886052,-5.141808,0.0,0.0,0.0
1729036611,10.219314,8.131998,-30.582447,0.021332871,0.0,0.06977849,0.07335806,-1.0,0.028649528,0.10364229,-5.133383,0.0,0.0,0.0
1729141623,10.219314,8.131998,-30.582447,0.021332871,0.0,0.07633061,0.06582022,-1.0,0.021342034,0.11338638,-5.176203,0.0,0.0,0.0
1729241931,10.219314,8.131998,-30.582447,0.021332871,0.0,0.08110156,0.05940399,-1.0,0.0274168,0.08350132,-5.172778,0.0,0.0,0.0
