timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1725984159,27968313,37.1024763,-76.3882094,10.275233,8.144735,-0.3515,-0.00058669725,-0.0025933315,0.0,0.05286639,-0.0006080068,0.0042302487,0.037601344,-0.051813073,-0.001055113,0.15508993,0.012661619,0.010187925,0.0030306333,0.021695692,2.5831757,0.1,-0.0042302487,0.31114087,0.23847938,0.15464757,0.09776113,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726085397,27968313,37.1024763,-76.3882094,10.277413,8.146348,-0.35002124,-0.00058669725,-0.0025933315,0.0,0.052927993,0.0011919981,0.004664311,0.035063412,-0.051813073,-0.001055113,0.15508993,-0.56556374,0.83905053,0.11623217,0.021770116,2.5831757,0.1,-0.004664311,0.30027792,0.23827136,0.15041964,0.0974419,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726189681,27968313,37.1024763,-76.3882094,10.279423,8.148111,-0.35088408,-0.00058669725,-0.0025933315,0.0,0.014095817,-0.0066520493,0.003874623,0.029532785,-0.051813073,-0.001055113,0.15508993,-3.3442326,1.3919662,0.20196934,0.021497322,2.5831757,0.1,-0.003874623,0.31223965,0.23762454,0.15509224,0.0975654,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726289666,27968313,37.1024763,-76.3882094,10.280701,8.150046,-0.3562918,-0.00058669725,-0.0025933315,0.0,0.009190585,0.00827273,0.004017165,0.021322478,-0.051813073,-0.001055113,0.15508993,-0.5891781,-2.2732327,0.3570149,0.023970874,2.5831757,0.1,-0.004017165,0.30093762,0.23718558,0.15066692,0.09722265,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726389624,27968313,37.1024763,-76.3882094,10.281881,8.151832,-0.35910252,-0.00058669725,-0.0025933315,0.0,0.03362247,0.01013127,0.0063924883,0.01891653,-0.051813073,-0.001055113,0.15508993,-0.2277155,1.0050061,0.0037227436,0.02184623,2.5831757,0.1,-0.0063924883,0.31190428,0.23757204,0.15494682,0.097575925,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726493669,27968313,37.1024763,-76.3882094,10.282704,8.153209,-0.3629807,-0.00058669725,-0.0025933315,0.0,0.052005474,0.019257462,-0.00027952413,0.0071068443,-0.051813073,-0.001055113,0.15508993,0.36580187,-0.3248683,0.16884647,0.020972077,2.5831757,0.1,0.00027952413,0.30108732,0.23739737,0.15072532,0.097271636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726593751,27968313,37.1024763,-76.3882094,10.283559,8.154017,-0.36741936,-0.00058669725,-0.0025933315,0.0,0.03938022,0.0043736696,-0.003185514,-0.0006285192,-0.051813073,-0.001055113,0.15508993,-0.5564063,0.49824357,-0.39539424,0.020658107,2.5831757,0.1,0.003185514,0.31300735,0.23840638,0.15540478,0.09779929,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726697323,27968313,37.1024763,-76.3882094,10.283621,8.155631,-0.36832893,-0.00058669725,-0.0025933315,0.0,0.04507315,0.0007898527,0.00010101043,0.0018090839,-0.051813073,-0.001055113,0.15508993,0.3448726,-0.29617083,-0.11993139,0.021067098,2.5831757,0.1,-0.00010101043,0.30211112,0.23656622,0.15116134,0.09710185,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726798387,27968313,37.1024763,-76.3882094,10.283517,8.157042,-0.3691456,-0.00058669725,-0.0025933315,0.0,0.03036942,0.01425115,-0.018619876,-0.01712678,-0.051813073,-0.001055113,0.15508993,0.48987305,0.8892826,-0.85865116,0.02493447,2.5831757,0.1,0.018619876,0.313135,0.2386608,0.15543066,0.09786702,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1726898464,27968313,37.1024763,-76.3882094,10.282861,8.158131,-0.37432998,-0.00058669725,-0.0025933315,0.0,0.035190392,0.005081482,-0.050729178,-0.05067846,-0.051813073,-0.001055113,0.15508993,-1.7780696,3.0651798,0.67693543,0.035884265,2.5831757,0.1,0.050729178,0.3018288,0.23679824,0.15100369,0.09715186,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
