timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1431062656,24616208,37.1025014,-76.3880082,8.7890415,-10.277294,-0.2739902,-0.0023451736,-0.0032105467,0.0,0.041779365,0.0026462236,0.010427964,0.054661755,-3.1059608e-07,-0.011578647,0.0029034372,-0.035961326,0.04791665,-0.0037392748,-0.049298584,1.0245707,0.1,-0.010427964,0.30436277,0.23724414,0.15393429,0.097639896,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431163360,24616208,37.1025014,-76.3880082,8.790035,-10.271257,-0.2784762,-0.0023451736,-0.0032105467,0.0,0.03875871,0.0073230863,0.008614041,0.042465124,-3.1059608e-07,-0.011578647,0.0029034372,-0.007385645,0.028335923,-0.0031362094,-0.049602143,1.0245707,0.1,-0.008614041,0.29347914,0.23711795,0.14975116,0.097356364,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431263180,24616208,37.1025014,-76.3880082,8.791473,-10.266496,-0.2768796,-0.0023451736,-0.0032105467,0.0,0.03850636,-7.495843e-05,0.0113136,0.04244081,-3.1059608e-07,-0.011578647,0.0029034372,1.8524344,1.1856079,0.6415708,-0.04915237,1.0245707,0.1,-0.0113136,0.30453202,0.23756039,0.15403715,0.0977201,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431367964,24616208,37.1025014,-76.3880082,8.790722,-10.260129,-0.2727689,-0.0023451736,-0.0032105467,0.0,0.05588098,0.016869219,0.002392043,0.032949638,-3.1059608e-07,-0.011578647,0.0029034372,0.05258221,2.2178242,-0.9327019,-0.05066679,1.0245707,0.1,-0.002392043,0.29449034,0.2364256,0.15015703,0.09721062,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431472276,24616208,37.1025014,-76.3880082,8.790401,-10.253929,-0.26663756,-0.0023451736,-0.0032105467,0.0,0.020425878,0.004403258,0.014549813,0.04679511,-3.1059608e-07,-0.011578647,0.0029034372,-1.4232498,0.27999204,0.8929292,-0.051297426,1.0245707,0.1,-0.014549813,0.28395453,0.2363107,0.1459914,0.09692055,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431576164,24616208,37.1025014,-76.3880082,8.790616,-10.24612,-0.255927,-0.0023451736,-0.0032105467,0.0,0.0058173197,0.025331246,0.01757794,0.05545364,-3.1059608e-07,-0.011578647,0.0029034372,0.79174554,0.36195546,-0.27918163,-0.050945144,1.0245707,0.1,-0.01757794,0.29509494,0.23711601,0.15040009,0.09743716,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431677137,24616208,37.1025014,-76.3880082,8.791671,-10.240104,-0.2462385,-0.0023451736,-0.0032105467,0.0,0.017965188,0.028328793,0.01665929,0.058671653,-3.1059608e-07,-0.011578647,0.0029034372,0.4275965,0.1129502,-0.21123917,-0.049584843,1.0245707,0.1,-0.01665929,0.3062232,0.23756482,0.15471983,0.0978002,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431780942,24616208,37.1025014,-76.3880082,8.789057,-10.232314,-0.23379819,-0.0023451736,-0.0032105467,0.0,0.02194542,0.033101182,0.017481294,0.06499914,-3.1059608e-07,-0.011578647,0.0029034372,-0.21415345,0.045287218,-0.02409985,-0.049059704,1.0245707,0.1,-0.017481294,0.29517505,0.23751765,0.15050828,0.09753107,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431885570,24616208,37.1025014,-76.3880082,8.787154,-10.22545,-0.22477947,-0.0023451736,-0.0032105467,0.0,0.029448265,0.029085584,0.006726144,0.055375587,-3.1059608e-07,-0.011578647,0.0029034372,0.83373225,-0.15632725,-3.0027618,-0.048626892,1.0245707,0.1,-0.006726144,0.28452858,0.23574853,0.14625587,0.096843116,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1431985558,24616208,37.1025014,-76.3880082,8.784979,-10.217523,-0.22110677,-0.0023451736,-0.0032105467,0.0,0.0072987997,0.04340135,-0.004024606,0.04286,-3.1059608e-07,-0.011578647,0.0029034372,1.7814211,-0.1316905,1.4438081,-0.046039585,1.0245707,0.1,0.004024606,0.2960611,0.23680457,0.15083595,0.09738951,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432086779,24616208,37.1025014,-76.3880082,8.779578,-10.211375,-0.21475786,-0.0023451736,-0.0032105467,0.0,-0.10448589,0.030502839,-0.13527928,-0.08363264,-3.1059608e-07,-0.011578647,0.0029034372,-4.0245147,0.6914695,-2.0204651,-0.041345056,1.0245707,0.1,0.13527928,0.28457794,0.23616989,0.14643641,0.09694613,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432190764,24616208,37.1025014,-76.3880082,8.76097,-10.210885,-0.23098516,-0.0023451736,-0.0032105467,0.0,-0.10211445,-0.025965266,-0.5210136,-0.4595083,-3.1059608e-07,-0.011578647,0.0029034372,1.5473738,1.6594744,-4.001213,-0.036377687,1.0245707,0.1,0.5210136,0.29621735,0.23729745,0.15110505,0.097504586,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432290676,24616208,37.1025014,-76.3880082,8.744529,-10.211181,-0.28475264,-0.0023451736,-0.0032105467,0.0,-0.2020591,-0.07505583,-0.8273141,-0.7570996,-3.1059608e-07,-0.011578647,0.0029034372,0.43506566,-2.7631123,-1.140253,-0.02948396,1.0245707,0.1,0.8273141,0.28567216,0.2355515,0.14774522,0.09683149,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432391423,24616208,37.1025014,-76.3880082,8.721988,-10.214886,-0.3683601,-0.0023451736,-0.0032105467,0.0,-0.20626491,-0.060375866,-1.0044948,-0.9315792,-3.1059608e-07,-0.011578647,0.0029034372,0.4901046,-1.1805998,-2.8528893,-0.022917047,1.0245707,0.15793899,1.0044948,0.29645225,0.23767608,0.15355197,0.097608656,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432491450,24616208,37.1025014,-76.3880082,8.696725,-10.22093,-0.47190288,-0.0023451736,-0.0032105467,0.0,-0.23655969,-0.119268805,-1.0225359,-0.9591195,-3.1059608e-07,-0.011578647,0.0029034372,-1.3192729,0.64858913,-0.76407325,-0.016984532,1.0245707,0.26148176,1.0225359,0.28586826,0.23759562,0.15021849,0.09732149,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1432595962,24616208,37.1025014,-76.3880082,8.667089,-10.231932,-0.5816296,-0.0023451736,-0.0032105467,0.0,-0.24085768,-0.16042659,-1.0258605,-0.9721277,-3.1059608e-07,-0.011578647,0.0029034372,-0.35747555,1.2653757,-1.4173378,-0.013094243,1.0245707,0.37120846,1.0258605,0.29769668,0.23694815,0.15529823,0.09745447,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
