timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1430858361,0.0022715987,2.3782253e-05,0.00065942365,-0.9996931,0.0016202604,-0.0019929237,0.024642548,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1430986607,-0.00014644745,1.575076e-05,0.0022064955,-0.9996941,0.0015394612,-0.0019695598,0.02460718,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431026738,-0.0011039276,0.0036271452,0.0018161451,-0.999694,0.0015723896,-0.0019966823,0.024606507,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431070600,-0.004728039,0.0032085082,-0.0029973113,-0.9996926,0.001651501,-0.0020237912,0.02465654,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431114602,-0.0025603725,-0.0020070227,-0.001581406,-0.99969095,0.0017386527,-0.0020451248,0.02471259,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431155368,-0.00014400796,-0.0031552573,-0.002388164,-0.99968916,0.0017569097,-0.0020121024,0.024786193,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431199453,-0.0071368613,-0.010212335,-0.04562345,-0.99968714,0.0016214328,-0.001953934,0.024885438,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431239419,-0.057150137,-0.053229205,0.06755426,-0.99969214,0.0016517033,-0.001968935,0.024680875,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431283455,-0.10335609,0.0285516,0.027239908,-0.9996917,0.0016055957,-0.001992182,0.0246989,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431328185,-0.11617851,-0.018360399,0.03983106,-0.99968964,0.0011843952,-0.0023055067,0.02477956,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431367964,0.042883508,0.0023028387,-0.044525977,-0.9996754,0.0009506646,-0.0026082261,0.025327964,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431412273,0.015447248,0.027923161,-0.024261363,-0.99967,0.00087392586,-0.002325267,0.025565982,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431452239,-0.067616,-0.024009017,0.0069236243,-0.99966615,0.0011843226,-0.0016975822,0.02575357,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431496178,-0.047273647,-0.028435312,-0.004829715,-0.9996675,0.0018793526,-0.0011188324,0.025693597,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431536229,-0.02896778,0.008833005,-0.00091930944,-0.9996699,0.0025075702,-0.00080531416,0.025556082,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431580179,-0.0038177622,0.021974176,0.01722435,-0.99967206,0.0028090738,-0.001079642,0.025433682,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431620999,0.0025973816,0.010252606,-6.351643e-05,-0.9996781,0.0027696243,-0.001495806,0.025178399,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431665039,0.056410454,-0.005034553,0.02471211,-0.9996859,0.0024096374,-0.0018625996,0.024878133,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431708972,0.025055321,0.013350411,0.0131534375,-0.99969125,0.0020227954,-0.0019264724,0.024690595,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431753027,-0.014627111,-0.030138787,-0.0031880776,-0.99969596,0.001804306,-0.0016034569,0.024537979,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431793050,-0.012773921,-0.031459857,0.0039362703,-0.9996976,0.0018811076,-0.0012019571,0.024488399,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431833857,-0.028739834,0.020881133,0.0018195591,-0.9996979,0.002240186,-0.0008515443,0.024462918,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431877777,-0.032460645,0.10337748,0.027640227,-0.99969864,0.0027051398,-0.0015107966,0.024353752,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431917807,0.03976287,0.12566887,0.016822532,-0.99969894,0.0030012706,-0.004433462,0.023948716,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1431961601,-0.38272893,0.3731936,-0.06896969,-0.9996643,0.004068388,-0.010587178,0.023294395,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432001856,0.076755054,0.42703864,0.09652997,-0.99957925,0.0050857323,-0.017701445,0.022411637,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432042670,-0.17962882,0.022952883,-0.022782817,-0.99946505,0.0068308706,-0.023610763,0.021573402,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432082623,0.058039468,-0.22692603,0.16129468,-0.999438,0.007933953,-0.025460156,0.020311885,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432126679,-0.066427134,-0.15031558,-0.037760377,-0.99951005,0.008710661,-0.02278092,0.019616464,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432166570,0.19930862,-0.068546735,0.036850452,-0.9995753,0.008640635,-0.020602562,0.01871249,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432210688,-0.24348466,-0.030439204,0.094757326,-0.9996117,0.010054578,-0.01951436,0.01716269,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432250783,-0.09031343,-0.05448153,0.083187774,-0.99966633,0.011442843,-0.017066885,0.015653282,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432294584,0.04881872,-0.41132072,0.10682817,-0.9997714,0.00997539,-0.012288104,0.014377257,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432335169,0.12479129,-0.2068264,0.15059666,-0.9998444,0.0064599356,-0.0097974315,0.013176661,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432379419,0.042351287,-0.17524432,0.12981898,-0.9998792,0.00491863,-0.00888517,0.011772712,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432419417,-0.35381156,-0.31266013,-0.03000549,-0.9999096,0.0047682333,-0.0068256794,0.010562265,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432459422,-0.3920801,-0.16732416,-0.07051673,-0.99993575,0.0049927863,-0.003806747,0.0094455145,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432503359,-0.39136878,-0.32968733,-0.07240558,-0.9999394,0.0071030273,-0.0006156443,0.008391902,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432544216,-0.5551892,-0.11794526,-0.055013664,-0.99990547,0.011261818,0.0022302698,0.007576864,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432587973,0.076751724,-0.060307167,0.2248093,-0.99983454,0.015830567,0.0059686024,0.006693469,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432628225,0.11125293,-0.15479113,0.06956332,-0.99975103,0.019050634,0.009634743,0.006497198,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432668169,-0.0621053,-0.040161423,-0.003330332,-0.99966216,0.021598259,0.013045801,0.006250748,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432709039,-0.018690642,-0.09960317,0.03763014,-0.99956405,0.023669288,0.01661931,0.0059392336,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432752963,0.2537675,0.04684015,0.18996613,-0.99948454,0.024068927,0.020548617,0.0054024467,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432792990,-0.10764087,-0.054595638,0.0014391951,-0.99940777,0.02360864,0.0244543,0.0053565577,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432836790,-0.04157958,-0.16216506,-0.060118973,-0.9993377,0.022564635,0.028088447,0.005123593,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432877015,-0.11819594,-0.20393619,-0.11262399,-0.9992878,0.02112133,0.030865144,0.0050258227,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432920985,0.030444957,-0.20310502,0.025893774,-0.99927515,0.018397944,0.032994445,0.004699917,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1432961564,0.4563969,0.14508444,0.16835588,-0.9993076,0.014815741,0.033846617,0.004393285,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433001792,0.39271948,-0.012241593,0.1213658,-0.999336,0.011670357,0.034244146,0.0043349653,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433041769,0.3878958,0.22337209,0.028219698,-0.9993802,0.008221709,0.033952363,0.00434707,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433081780,0.5769812,0.13694249,0.1985712,-0.9994146,0.004409913,0.033676922,0.004097739,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433125767,0.10567566,0.08291935,-0.061103106,-0.99946,0.00092526135,0.03254427,0.004453381,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433170368,0.07153897,-0.12833212,0.0435379,-0.9995098,-0.0024069468,0.030898146,0.004436296,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433210363,0.24942556,-0.0031550655,-0.073847756,-0.99956214,-0.005517517,0.028700517,0.0046314336,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433254631,0.4098724,0.18495022,0.075034164,-0.9996133,-0.008746122,0.025991809,0.00461361,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433294551,0.14645143,0.075679645,0.03617916,-0.9996509,-0.010551026,0.023729607,0.0048807245,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433338589,-0.12952355,-0.05538278,-0.17456777,-0.99967694,-0.012546426,0.021451583,0.0053365226,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433382633,-0.04731673,0.022539858,0.04712281,-0.99969566,-0.014721433,0.019026782,0.005461826,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433422764,0.032824825,0.16741459,0.02938255,-0.9997122,-0.016681535,0.016295886,0.005630175,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433467459,0.021084754,0.116046965,-0.06310823,-0.9997178,-0.018335765,0.013816219,0.0061042234,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433511459,0.3507756,0.17960134,0.13557488,-0.9996982,-0.020807358,0.011461115,0.006251492,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433555505,-0.050323136,0.14688803,-0.07357947,-0.9996758,-0.022638258,0.009516223,0.0067297253,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433595423,0.08212938,0.009133234,0.016874429,-0.99963933,-0.024582697,0.008220798,0.00702953,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433635433,0.2311483,0.097844705,0.124880165,-0.99959904,-0.026425147,0.0070281844,0.0073564537,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433680133,-0.14717783,-0.065928556,-0.22861259,-0.99956197,-0.027735395,0.006321697,0.008168092,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433720189,0.06502743,-0.032642554,-0.094858795,-0.99953115,-0.0288145,0.00599777,0.008443541,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433763948,-0.062296525,-0.06615717,-0.13908261,-0.9995211,-0.028971968,0.006290576,0.0088746,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433804208,-0.20155546,-0.11272953,-0.13047491,-0.99953216,-0.028509982,0.0063746674,0.009061366,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433847960,-0.010202318,0.06731873,0.20528929,-0.99954635,-0.028218511,0.0057195583,0.0088443225,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433888757,0.059161842,0.12110963,0.17834385,-0.99957144,-0.027557343,0.0045828912,0.008746701,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433932762,0.05471914,0.22526675,-0.16489775,-0.99958426,-0.027289694,0.0027875383,0.0088810185,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1433972987,-0.008529704,0.10407254,-0.20138822,-0.9995782,-0.027625423,0.0011512656,0.008885651,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434016950,0.0074409517,0.021518864,0.16763188,-0.9995634,-0.028295966,-0.00081994623,0.008469574,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434056749,-0.13039155,0.24966265,0.08085399,-0.9995439,-0.028862406,-0.0025702827,0.008509482,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434098015,-0.1273771,0.03747719,0.03571878,-0.9995078,-0.029937543,-0.0035576376,0.008678438,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434141751,0.22920093,0.18541604,-0.080562085,-0.999442,-0.031852484,-0.004597747,0.0089412965,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434181780,-0.087378144,0.03493686,-0.091845274,-0.9994099,-0.032769285,-0.004538837,0.009240314,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434221805,-0.058449302,-0.059877172,-0.114996195,-0.9993822,-0.033513334,-0.004691112,0.009496055,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434265730,0.18826905,0.41060948,0.017853335,-0.99933726,-0.034585603,-0.005991716,0.009653526,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434306577,-0.03731981,0.08511813,0.1607137,-0.9993255,-0.034699187,-0.0065773907,0.010062254,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434346355,0.17190072,0.16938378,0.24964967,-0.99934953,-0.033743,-0.00727218,0.010448258,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434390700,-0.12866917,0.08892214,-0.21758609,-0.9994068,-0.031467196,-0.007870884,0.011570595,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434430331,-0.07373241,-0.21352626,-0.11097599,-0.9994432,-0.030133924,-0.0078065195,0.01201684,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434474578,0.043221463,-0.08318073,0.13246648,-0.99946684,-0.029148204,-0.007926445,0.012391372,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434514372,0.15245393,0.0594332,-0.101986766,-0.9994744,-0.028514085,-0.008003289,0.013180191,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434558358,-0.18061289,-0.37354216,-0.09099898,-0.9994774,-0.028540775,-0.0067714956,0.013582268,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434599422,-0.14405708,-0.21184094,-0.16876607,-0.9994572,-0.02914383,-0.0057973256,0.014230514,-0.1945038,0.022208337,-0.010982009,0.98058885,1
1434643173,0.25255206,-0.09762545,0.1880812,-0.9994563,-0.029333906,-0.0043669175,0.014415537,-0.1945038,0.022208337,-0.010982009,0.98058885,1
