timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1430859496,-0.0009846397,0.025561454,-0.04941092,0.0,0.9996132,-0.00017641646,0.012788638,-0.024694636,0.4860144,-1.0,1,0,0,0,0,0,0
1431063363,-0.0032502806,0.024390804,-0.04941092,0.0,0.99961966,-0.0013232683,0.0122315055,-0.024681266,0.5275781,-1.0,1,0,0,0,0,0,0
1431164523,-0.0050535765,0.023382122,-0.04941092,0.0,0.9996241,-0.0022370454,0.011749604,-0.024671651,0.54796505,-1.0,1,0,0,0,0,0,0
1431263960,0.0008205179,0.024540946,-0.04941092,0.0,0.99961936,0.00071321207,0.012256286,-0.02470612,0.5690707,-1.0,1,0,0,0,0,0,0
1431369448,-0.01494277,0.036363475,-0.04941092,0.0,0.99950504,-0.007018695,0.018359214,-0.024562383,0.589396,-1.0,1,0,0,0,0,0,0
1431474666,-0.0011511223,0.01693253,-0.04941092,0.0,0.999659,-0.0003662256,0.008477796,-0.024697186,0.61390424,-1.0,1,0,0,0,0,0,0
1431577261,-0.01042162,0.011995648,-0.04941092,0.0,0.9996641,-0.005060941,0.006124595,-0.024670921,0.6363899,-1.0,1,0,0,0,0,0,0
1431677900,-0.012734771,0.014837299,-0.04941092,0.0,0.9996482,-0.006181967,0.0075734546,-0.024654545,0.6579091,-1.0,1,0,0,0,0,0,0
1431781550,-0.014421232,0.016980365,-0.04941092,0.0,0.9996343,-0.0069983685,0.008665384,-0.024640217,0.6806423,-1.0,1,0,0,0,0,0,0
1431886274,-0.011648455,0.02364298,-0.04941092,0.0,0.99960977,-0.0055299965,0.01196127,-0.024631977,0.6996512,-1.0,1,0,0,0,0,0,0
1431986930,-0.01973325,0.012616719,-0.04941092,0.0,0.9996278,-0.009707431,0.006549812,-0.024639029,0.6994262,-1.0,1,0,0,0,0,0,0
1432087597,-0.015414544,-0.023796547,-0.04941092,0.0,0.9995921,-0.007998205,-0.011703631,-0.024792137,0.67351186,-1.0,1,0,0,0,0,0,0
1432191602,-0.017738897,0.01333683,-0.04941092,0.0,0.99963474,-0.008701707,0.0068851616,-0.0246423,0.59930927,-1.0,1,0,0,0,0,0,0
1432292174,0.013827149,-0.039061,-0.04941092,0.0,0.99948364,0.006427672,-0.019693585,-0.024562672,0.5377435,-1.0,1,0,0,0,0,0,0
1432392343,-0.0072668535,-0.029464895,-0.04941092,0.0,0.9995785,-0.003995835,-0.014637573,-0.024753613,0.50312585,-1.0,1,0,0,0,0,0,0
1432492483,0.019360794,-0.038809653,-0.04941092,0.0,0.99946445,0.009196166,-0.019635865,-0.024509365,0.49957275,-1.0,1,0,0,0,0,0,0
1432597047,0.038030114,-0.042510383,-0.04941092,0.0,0.9992983,0.018478885,-0.02171286,-0.024288913,0.49842995,-1.0,1,0,0,0,0,0,0
1432697809,0.027375983,-0.04304222,-0.04941092,0.0,0.99937695,0.013148676,-0.021848915,-0.024400454,0.5032168,-1.0,1,0,0,0,0,0,0
1432797812,0.051003072,-0.034321457,-0.04941092,0.0,0.9992334,0.025063476,-0.017778873,-0.024253856,0.5063734,-1.0,1,0,0,0,0,0,0
1432901878,0.069167525,-0.02626725,-0.04941092,0.0,0.99902207,0.034239102,-0.013975466,-0.02423208,0.5065601,-1.0,1,0,0,0,0,0,0
1433003383,0.08457268,-0.019875623,-0.04941092,0.0,0.99876225,0.04201348,-0.0109699685,-0.024259673,0.5087462,-1.0,1,0,0,0,0,0,0
1433107098,0.097652,-0.008607598,-0.04941092,0.0,0.9984994,0.04868507,-0.005503001,-0.024463292,0.5102573,-1.0,1,0,0,0,0,0,0
1433207596,0.10706064,-0.0034292745,-0.04941092,0.0,0.9982637,0.053446054,-0.0030333807,-0.02457581,0.5159803,-1.0,1,0,0,0,0,0,0
1433311182,0.110717796,0.0043299347,-0.04941092,0.0,0.99815816,0.055367008,0.0007941631,-0.024784796,0.51704335,-1.0,1,0,0,0,0,0,0
1433411747,0.117100954,0.008379156,-0.04941092,0.0,0.99796695,0.058601975,0.0027355796,-0.024905486,0.51614136,-1.0,1,0,0,0,0,0,0
1433512295,0.1298664,0.013499931,-0.04941092,0.0,0.9975545,0.06503269,0.005130757,-0.025088178,0.52186453,-1.0,1,0,0,0,0,0,0
1433612652,0.122209966,0.012673933,-0.04941092,0.0,0.99779946,0.061203353,0.004814663,-0.025043208,0.52541816,-1.0,1,0,0,0,0,0,0
1433717167,0.12694004,0.020728108,-0.04941092,0.0,0.99761206,0.06366017,0.008773084,-0.025309037,0.5226746,-1.0,1,0,0,0,0,0,0
1433817370,0.13330778,0.020243773,-0.04941092,0.0,0.99740726,0.06683029,0.008450911,-0.02532078,0.5265316,-1.0,1,0,0,0,0,0,0
1433917988,0.11056278,0.02196705,-0.04941092,0.0,0.9980925,0.055503953,0.009598344,-0.0252704,0.5239344,-1.0,1,0,0,0,0,0,0
1434022025,0.113507055,0.019349,-0.04941092,0.0,0.99802506,0.056941703,0.008254664,-0.025210612,0.52510303,-1.0,1,0,0,0,0,0,0
1434123363,0.13691355,0.023037383,-0.04941092,0.0,0.99726766,0.06866178,0.0097982995,-0.025431111,0.5215339,-1.0,1,0,0,0,0,0,0
1434227053,0.1272951,0.02115501,-0.04941092,0.0,0.99759823,0.063842386,0.008981536,-0.02532411,0.52568895,-1.0,1,0,0,0,0,0,0
1434327114,0.10592078,0.013924076,-0.04941092,0.0,0.9982599,0.05308994,0.0056424644,-0.025036136,0.5253556,-1.0,1,0,0,0,0,0,0
1434431385,0.113027655,0.014059992,-0.04941092,0.0,0.9980644,0.0566385,0.005621292,-0.025059855,0.52216244,-1.0,1,0,0,0,0,0,0
1434531695,0.12019797,0.014853265,-0.04941092,0.0,0.99785143,0.060225952,0.005927207,-0.025103593,0.52460766,-1.0,1,0,0,0,0,0,0
1434632249,0.09977436,6.447907e-05,-0.04941092,0.0,0.99845105,0.04985207,-0.0011996597,-0.024673821,0.5239924,-1.0,1,0,0,0,0,0,0
1434732462,0.117737316,0.0019194721,-0.04941092,0.0,0.9979612,0.058840346,-0.00049560796,-0.02471659,0.52717644,-1.0,1,0,0,0,0,0,0
1434837240,0.11030641,0.007523955,-0.04941092,0.0,0.99816257,0.05520083,0.0023933556,-0.024872527,0.52105355,-1.0,1,0,0,0,0,0,0
1434941543,0.097012855,0.004851249,-0.04941092,0.0,0.9985131,0.048532322,0.0012242515,-0.024791399,0.5182967,-1.0,1,0,0,0,0,0,0
1435041916,0.1128535,0.00049598014,-0.04941092,0.0,0.99810344,0.056385715,-0.0011456475,-0.024677614,0.5221734,-1.0,1,0,0,0,0,0,0
1435142050,0.09984059,0.011157081,-0.04941092,0.0,0.99842703,0.050021194,0.004337215,-0.024950072,0.5204201,-1.0,1,0,0,0,0,0,0
1435246611,0.09905825,0.009167367,-0.04941092,0.0,0.9984528,0.04960634,0.003353647,-0.02489926,0.520878,-1.0,1,0,0,0,0,0,0
1435347182,0.07917341,0.0047881277,-0.04941092,0.0,0.9989064,0.039623275,0.0014138059,-0.024778243,0.5284895,-1.0,1,0,0,0,0,0,0
1435447167,0.08758436,0.010045944,-0.04941092,0.0,0.9987184,0.043888237,0.0039351676,-0.024898782,0.5265231,-1.0,1,0,0,0,0,0,0
1435548306,0.06681078,0.010700326,-0.04941092,0.0,0.9991183,0.033520605,0.004520476,-0.02486745,0.5243699,-1.0,1,0,0,0,0,0,0
1435652206,0.058228306,0.009170466,-0.04941092,0.0,0.9992573,0.029214071,0.0038627794,-0.024825657,0.52922696,-1.0,1,0,0,0,0,0,0
1435752224,0.06876285,0.008137353,-0.04941092,0.0,0.9990923,0.034464322,0.0032158718,-0.024827959,0.52497077,-1.0,1,0,0,0,0,0,0
1435852478,0.046190977,0.0017328149,-0.04941092,0.0,0.9994274,0.023107778,0.00029543624,-0.024716351,0.5296491,-1.0,1,0,0,0,0,0,0
1435956713,0.056567762,0.0044719153,-0.04941092,0.0,0.99929094,0.028326621,0.0015357792,-0.02475622,0.52834725,-1.0,1,0,0,0,0,0,0
1436057238,0.027848018,-0.0015760452,-0.04941092,0.0,0.9995979,0.01389984,-0.0011316583,-0.024689576,0.5326039,-1.0,1,0,0,0,0,0,0
